113.680188787059	34.5866787634559
113.680278230353	34.5864390939558
113.680278230353	34.5864390939558
113.680212859761	34.5863500122707
113.680278230353	34.5864390939558
113.680278230353	34.5864390939558
113.680327548742	34.5867713813198
113.680278053538	34.5868297605618
113.680336124437	34.5865925254996
113.680206169895	34.5863870502849
113.680266089595	34.5864524999506
113.680334739675	34.5866147451036
113.68017175695	34.5867760880467
113.680269686782	34.5867474026842
113.680212859761	34.5863500122707
113.680260372465	34.5869125830111
113.680265012865	34.5867526568599
113.68033097515	34.5866109182903
113.680212859761	34.5863500122707
113.680188787059	34.5866787634559
113.680422628736	34.5866001204218
113.680212859761	34.5863500122707
113.680212859761	34.5863500122707
113.680272333497	34.5866822608019
113.680188787059	34.5866787634559
113.680188787059	34.5866787634559
113.680265012865	34.5867526568599
113.680275682506	34.5869224801086
113.680188787059	34.5866787634559
113.680175210604	34.5866109182903
113.680339471398	34.5866039235921
113.680275682506	34.5869224801086
113.680278053538	34.5868297605618
113.680144996744	34.5866020574206
113.680266198381	34.5869302880657
113.680175210604	34.5866109182903
113.680212859761	34.5864852434121
113.680188787059	34.5866787634559
113.680266089595	34.5864524999506
113.680188787059	34.5866787634559
113.680185971927	34.5866137652966
113.680280829745	34.5866752661097
113.680217001426	34.5865832841118
113.680266089595	34.5864524999506
113.680176044797	34.5865960555524
113.680204363513	34.5864922381204
113.680280829745	34.5866752661097
113.680258295353	34.5869291050112
113.680263991068	34.5868376677608
113.680269686782	34.5867474026842
113.680269686782	34.5867474026842
113.680144996744	34.5866020574206
113.680278053538	34.5868297605618
113.680255447496	34.5868447013991
113.680280829745	34.5866752661097
113.680333807233	34.5867811224326
113.680280829745	34.5866752661097
113.680405441382	34.5865015643971
113.680343070669	34.5867734736874
113.680188787059	34.5866787634559
113.680396945134	34.5865085591039
113.680188787059	34.5866787634559
113.680203824057	34.5867852313482
113.680399777217	34.5864071357969
113.680399777217	34.5864071357969
113.680188787059	34.5866787634559
113.680196009509	34.5863716822273
113.680144996744	34.5866020574206
113.680278230353	34.5864390939558
113.680278230353	34.5864390939558
113.680175210604	34.5866109182903
113.680266838925	34.5869220713802
113.680274496991	34.5867448488861
113.680266198381	34.5869302880657
113.680266838925	34.5869220713802
113.680266838925	34.5869220713802
113.680212859761	34.5863500122707
113.680266838925	34.5869220713802
113.680347383688	34.5867790206507
113.680188787059	34.5866787634559
113.680278053538	34.5868297605618
113.680196758641	34.5863947982994
113.680265012865	34.5864608333402
113.680188787059	34.5866787634559
113.680188787059	34.5866787634559
113.680327548742	34.586599585605
113.680333807233	34.5867811224326
113.680327548742	34.586599585605
113.680396945134	34.5865085591039
113.680180332645	34.5867690279562
113.680206169895	34.5863870502849
113.68026894816	34.5869055229323
113.680180332645	34.5867690279562
113.680188787059	34.5866787634559
113.680278230353	34.5864390939558
